respondent_id;session_id;task_id;age;sex;flip_x_count;flip_y_count;velocity_max;velocity_min;velocity_q95;velocity_q5;velocity_mean_weighted;velocity_mean;velocity_median;velocity_std;velocity_x_max;velocity_x_min;velocity_x_q95;velocity_x_q5;velocity_x_mean_weighted;velocity_x_mean;velocity_x_median;velocity_x_std;velocity_y_max;velocity_y_min;velocity_y_q95;velocity_y_q5;velocity_y_mean_weighted;velocity_y_mean;velocity_y_median;velocity_y_std;distance_max;distance_min;distance_q95;distance_q5;distance_mean;distance_median;distance_std;pace_max;pace_min;pace_q95;pace_q5;pace_mean_weighted;pace_mean;pace_median;pace_std;acceleration_max;acceleration_min;acceleration_q95;acceleration_q5;acceleration_mean_weighted;acceleration_mean;acceleration_median;acceleration_std;acceleration_x_max;acceleration_x_min;acceleration_x_q95;acceleration_x_q5;acceleration_x_mean_weighted;acceleration_x_mean;acceleration_x_median;acceleration_x_std;acceleration_y_max;acceleration_y_min;acceleration_y_q95;acceleration_y_q5;acceleration_y_mean_weighted;acceleration_y_mean;acceleration_y_median;acceleration_y_std;acceleration_positive_max;acceleration_positive_min;acceleration_positive_q95;acceleration_positive_q5;acceleration_positive_mean_weighted;acceleration_positive_mean;acceleration_positive_median;acceleration_positive_std;acceleration_negative_max;acceleration_negative_min;acceleration_negative_q95;acceleration_negative_q5;acceleration_negative_mean_weighted;acceleration_negative_mean;acceleration_negative_median;acceleration_negative_std;angle_max;angle_min;angle_q95;angle_q5;angle_mean;angle_median;angle_std;velocity_angular_max;velocity_angular_min;velocity_angular_q95;velocity_angular_q5;velocity_angular_mean_weighted;velocity_angular_mean;velocity_angular_std;velocity_angular_median;curvature_max;curvature_min;curvature_q95;curvature_q5;curvature_mean;curvature_std;curvature_median;deviation_max;deviation_q95;deviation_q5;deviation_mean;deviation_median;deviation_std;velocity_smooth_max;velocity_smooth_min;velocity_smooth_q95;velocity_smooth_q5;velocity_smooth_mean_weighted;velocity_smooth_mean;velocity_smooth_median;velocity_smooth_std;distance_sum;duration_sum;distance_ratio;corner_count;dpi;sens
17;85;R2;23;man;30.0;28.0;7.3846375654001015;0.0;2.838902187754885;0.008236125839519262;0.5539610298922376;0.7201689221888891;0.35901098714230023;1.0540558873713886;6.823529411764706;0.0;2.164705882352942;0.0;0.4036882487548795;0.5272118665528738;0.1875;0.9206436123311356;4.5;0.0;1.6176470588235299;0.0;0.30515547179970387;0.3934759256764735;0.17647058823529413;0.5912413958077078;125.53883861180172;0.0;47.69883719183307;1.0;11.928627510346184;5.830951894845301;17.46418317895605;138.0;0.0;19.80000000000001;0.13683974254592685;10.533720466856272;6.287291393742152;2.3574758339572237;11.8503109604797;0.27403846153846156;-0.19267073296024156;0.058452334051818836;-0.055797354563882816;9.153474257408916e-20;0.001322229973864869;-0.0003593231524184139;0.04158422675296006;0.27403846153846156;-0.17993079584775085;0.04498269896193771;-0.04135161689948311;1.232916940793854e-19;0.001140560369597816;0.0;0.03597377001216408;0.15257352941176472;-0.0916955017301038;0.03399653979238758;-0.03432986034563736;1.8680559708997787e-21;0.00038533123467652825;0.0;0.022533852795521888;0.27403846153846156;0.00022977941176470593;0.08914838548168864;0.0013597837282695417;0.02370436303402841;0.026077135364377425;0.012800270511898835;0.04124660998659831;-0.00021626297577854677;-0.19267073296024156;-0.0006424786492476674;-0.07237255482995436;-0.015129707856675398;-0.020700666929877133;-0.01079399039616936;0.028710223157147004;3.141592653589793;-3.0202406530190298;3.141592653589793;-2.6450198575756607;0.18872670673613784;0.0;1.73120014256184;0.3665191429188092;-1.5707963267948966;0.04633178711297565;-0.06498082646304051;2.391111642751717e-19;-0.008236196136524414;0.11465938950596019;0.0;5.497787143782138;-3.88752257088857;0.5370178156159989;-0.4663537143806981;0.03546898214637439;0.6714316129400437;0.0;395.38098228877726;390.6016991768131;10.413397349645454;169.2873473242817;144.1771992087106;136.34793973266775;6.482671363560837;0.0;2.9208981766439828;0.020845806367463967;0.5643540414177602;0.7439192500412911;0.39614823794279685;0.9789308006140909;4115.3764910694335;7108.0;0.8279777956437501;12.0;1000.0;10.0
17;85;R3;23;man;38.0;42.0;12.393452152245557;0.0;2.3639664738359834;0.011345667299177745;0.5896517833994406;0.8378916937879541;0.4242559290846857;1.4026778290393511;12.1875;0.0;1.9799999999999955;0.0;0.43792207792207793;0.6267247879832554;0.23529411764705882;1.3078935360054345;4.411764705882353;0.0;1.5;0.0;0.30503896103896105;0.4291800386705909;0.2222222222222222;0.6183146410375708;198.2952344359289;0.0;40.2804336455599;1.0;14.048015879256486;6.854101966249685;23.481100205342155;223.0;0.0;19.0;0.10226502498780098;16.512397894348098;6.157901766975959;1.9896995023342199;15.875825259972295;0.447976305309798;-0.5668391695748879;0.0603706948973398;-0.05846059229566689;4.6139138685720794e-20;0.0024316420911592606;0.0;0.059853843585059206;0.44153957879448075;-0.5577422145328719;0.053236375432525934;-0.04067095588235294;-8.651088503572648e-20;0.001621131090358226;0.0;0.053271424943190995;0.24238578680203046;-0.16349480968858132;0.04076080246913577;-0.03065743944636678;9.372012545537036e-20;0.0014806868846336068;0.0;0.029163487752129093;0.447976305309798;8.899964400142399e-05;0.09936668972438269;0.0015856186146845207;0.02865233259008517;0.031969678464686076;0.016023124993588298;0.053599111176826975;-0.00023981928137544316;-0.5668391695748879;-0.0007481784077749972;-0.08346822761963926;-0.016999171756075935;-0.026200831004323594;-0.010904004542621585;0.053381011259347945;3.141592653589793;-2.8890383778117337;2.962723040280942;-2.4420687677203365;0.05573011748677177;0.0;1.568368730190361;1.1922869505565887;-1.0995574287564276;0.04619989196455578;-0.04619989196455578;2.3069569342860396e-19;-0.0014999688531266596;0.10029331828891119;0.0;5.176036589385496;-3.88752257088857;0.39269908169872414;-0.2764246816781137;0.05211876363887153;0.6555289518042082;0.0;447.7078226755317;427.5389570456996;5.733537064033749;181.17918615620522;185.69587736338792;122.2303338247247;9.577157999718814;0.0;2.523266396995855;0.024516616398952626;0.619959575855247;0.8740922407997624;0.5192757312670562;1.2639996584033868;5675.39841521962;9315.0;0.638354298349904;13.0;1000.0;10.0
18;86;F1;23;woman;28.0;28.0;11.891667868969531;0.0;4.508606590398465;0.0;0.6806800697318075;0.9622914357039072;0.33663398378642617;1.609640312050691;10.705882352941176;0.0;3.50974264705882;0.0;0.45965608465608465;0.652220351392535;0.16666666666666666;1.4174228530891109;6.0588235294117645;0.0;2.3531249999999986;0.0;0.41005291005291006;0.571921432589102;0.23529411764705882;0.8694474650916908;220.61958208645035;0.0;79.19979556854769;0.0;16.707601711598922;5.0990195135927845;29.427803881440312;142.0;0.0;22.171342403055256;0.0;14.133806533831029;6.843955337383459;2.25;15.134384111348007;0.5625;-0.2638892312720167;0.10849493590464163;-0.0946767388842585;0.0;0.004304477760849913;0.0;0.06777682768542699;0.5625;-0.22666666666666668;0.07277970011534009;-0.0660250865051903;1.652117596168388e-20;0.00348157391026273;0.0;0.057146288935146575;0.18754325259515572;-0.19117647058823528;0.05792394368119664;-0.056155393291575886;1.854043080144524e-19;0.0013445807002109753;0.0;0.03804944959777988;0.5625;0.00012913223140495868;0.15806269665012823;0.0005615143950462946;0.03331247336758776;0.03999276006857669;0.014874035155090493;0.06830131089851808;-0.0001391304347826086;-0.2638892312720167;-0.0006625943124317548;-0.1390581912880574;-0.021822229971208897;-0.030620995598717168;-0.012528291762591797;0.04866306157741626;3.141592653589793;-3.1031500635686053;2.8165711663855295;-2.542303641189887;-0.06918118857773481;0.0;1.7819123649761477;0.5235987755982988;-0.5235987755982988;0.04807676257561579;-0.05026511311811006;1.4685489743719e-19;0.0010572116475634872;0.07730459298483701;0.0;5.497787143782138;-2.356194490192345;0.34528821470369486;-0.5553603672697958;0.013059413833837975;0.5757307082494436;0.0;222.62518798152365;210.94449444813466;7.7363922640936815;107.97022768173257;112.79134570818468;66.72259539898607;15.811681908224047;0.0;4.280759749165384;0.02832867311051932;0.7186623136080451;1.0658597329415342;0.38272346929515544;1.7295559855379907;5145.941327172468;7133.0;0.6488314733578071;9.0;1000.0;10.0
18;86;F2;23;woman;26.0;22.0;11.998413966698388;0.0;4.60123305281243;0.0;0.8058666289054165;1.0665264560983434;0.39528470752104744;1.663459323627509;11.352941176470589;0.0;3.568198529411756;0.0;0.5744651483781918;0.761026188901748;0.2222222222222222;1.4716553253407731;6.375;0.0;2.160763888888887;0.0;0.4496894409937888;0.5985712204421159;0.23529411764705882;0.8955275281553664;203.9730374338726;0.0;74.38615610812194;0.0;17.800316239084605;6.324555320336759;27.815292215975468;103.0;0.0;17.0;0.0;7.982382110504972;4.946370823634909;1.9896995023342199;9.708378000315758;0.45899785479101296;-0.43438875857910825;0.09054141865237833;-0.06979216068542904;-1.5323989297793742e-20;0.0021179956317630482;-0.00047246986492572733;0.07562312081747875;0.43497242647058826;-0.41360294117647056;0.07612456747404844;-0.05371499243079583;2.298598394669061e-20;0.0014544310886068126;0.0;0.06376918615986227;0.25;-0.16666666666666666;0.06748486159169531;-0.05287413494809688;-7.661994648896871e-21;0.0013729853289485812;0.0;0.04238298381786711;0.45899785479101296;9.425959091337542e-05;0.19084747621832243;0.0009775881943982477;0.035594423075704096;0.04176487269270427;0.014266801472725469;0.07257299711752982;-0.00036380247404550303;-0.43438875857910825;-0.0007730009900202904;-0.1344060734221833;-0.02521790620060651;-0.03340353100821467;-0.012486705809538343;0.0614528558017037;3.141592653589793;-3.113028995751033;3.0783128029333993;-2.528837823668782;0.30962062798313994;0.32562644575274563;1.8086595183130605;0.5235987755982988;-0.46737036374633617;0.05196526439277416;-0.0506662454743774;-1.838878715735249e-19;0.0011133983760046877;0.06228133977490681;0.0;5.176036589385496;-2.314793933578427;0.36779970861384703;-0.3855741700801255;0.01843004231254974;0.5137395188509989;0.0;519.178097899843;436.8350833010197;17.17478198554434;247.25930141128967;251.38855454219362;129.2545579493638;9.584109218202167;0.0;4.558804468932953;0.029012048938309633;0.8231469384423219;1.0817465571092397;0.42148476443864713;1.5148346814995879;5838.503726419751;6932.0;0.5649337687687636;9.0;1000.0;10.0
18;86;F3;23;woman;42.0;34.0;12.190245121594868;0.0;3.6951291234210375;0.014084507042253521;0.8175176405229443;1.0163023080557487;0.4444444444444444;1.521902506599347;10.294117647058824;0.0;2.823529411764706;0.0;0.5388852170081516;0.6364597894802285;0.17647058823529413;1.1895851299713969;9.333333333333334;0.0;2.5;0.0;0.4850187265917603;0.6567703119844733;0.29411764705882354;1.0478585965491376;411.8507011041744;0.0;69.9714227381436;1.0;18.507294615130387;7.0710678118654755;33.79047567205644;101.11626970967629;0.0;18.0;0.10762764703941;9.10407097327988;5.43201485950604;1.9695964928958383;11.46766171477874;0.7905694150420949;-0.41827420760282935;0.0942812019329832;-0.085005761753642;2.0943566090224505e-19;0.0037561113462127173;-0.0005256540486016892;0.07733196177750964;0.75;-0.2309027777777778;0.05190311418685122;-0.06158088235294118;2.0179202364303904e-19;0.00325776690261894;0.0;0.05987833263589454;0.45642701525054474;-0.34895833333333337;0.05192447349310095;-0.06594669117647059;-1.0701092162888433e-20;0.0016848234652495518;0.0;0.05008051901664867;0.7905694150420949;0.00019837333862328903;0.15694684030431763;0.0015031504955809927;0.03582407255025145;0.041281227839752785;0.0162962962962963;0.08863233350524234;-0.0002776086400995137;-0.41827420760282935;-0.0009820192556706797;-0.11591808999198903;-0.02193588439214237;-0.02950372704801688;-0.010953624336924372;0.04839131716911254;3.141592653589793;-3.1340739982774894;3.141592653589793;-2.4668517113662407;0.28581883619962306;0.48166367755486145;1.8388417725995359;0.7853981633974483;-0.4506550328238249;0.05609986881410345;-0.06544984694978735;-2.935156707535113e-19;0.00031545988461605974;0.08973702163695406;0.0;5.81953769817878;-4.71238898038469;0.5553603672697958;-0.4636476090008061;0.042432244212891476;0.8522343804309013;0.0;442.2446747898276;396.3616072157055;7.936999354560665;163.18309232990086;150.9490394786572;119.11484595739586;13.587899337807311;0.0;3.5171332080572846;0.030011835274678024;0.856005667592714;1.1523885056682774;0.5087084488438454;1.64563672418793;7421.425140667285;8726.0;0.5243009810841491;13.0;1000.0;10.0
