respondent_id;session_id;game_number;age;sex;flip_x_count;flip_y_count;velocity_max;velocity_min;velocity_q95;velocity_q5;velocity_mean_weighted;velocity_mean;velocity_median;velocity_std;velocity_x_max;velocity_x_min;velocity_x_q95;velocity_x_q5;velocity_x_mean_weighted;velocity_x_mean;velocity_x_median;velocity_x_std;velocity_y_max;velocity_y_min;velocity_y_q95;velocity_y_q5;velocity_y_mean_weighted;velocity_y_mean;velocity_y_median;velocity_y_std;distance_max;distance_min;distance_q95;distance_q5;distance_mean;distance_median;distance_std;pace_max;pace_min;pace_q95;pace_q5;pace_mean_weighted;pace_mean;pace_median;pace_std;acceleration_max;acceleration_min;acceleration_q95;acceleration_q5;acceleration_mean_weighted;acceleration_mean;acceleration_median;acceleration_std;acceleration_x_max;acceleration_x_min;acceleration_x_q95;acceleration_x_q5;acceleration_x_mean_weighted;acceleration_x_mean;acceleration_x_median;acceleration_x_std;acceleration_y_max;acceleration_y_min;acceleration_y_q95;acceleration_y_q5;acceleration_y_mean_weighted;acceleration_y_mean;acceleration_y_median;acceleration_y_std;acceleration_positive_max;acceleration_positive_min;acceleration_positive_q95;acceleration_positive_q5;acceleration_positive_mean_weighted;acceleration_positive_mean;acceleration_positive_median;acceleration_positive_std;acceleration_negative_max;acceleration_negative_min;acceleration_negative_q95;acceleration_negative_q5;acceleration_negative_mean_weighted;acceleration_negative_mean;acceleration_negative_median;acceleration_negative_std;angle_max;angle_min;angle_q95;angle_q5;angle_mean;angle_median;angle_std;velocity_angular_max;velocity_angular_min;velocity_angular_q95;velocity_angular_q5;velocity_angular_mean_weighted;velocity_angular_mean;velocity_angular_std;velocity_angular_median;curvature_max;curvature_min;curvature_q95;curvature_q5;curvature_mean;curvature_std;curvature_median;deviation_max;deviation_q95;deviation_q5;deviation_mean;deviation_median;deviation_std;velocity_smooth_max;velocity_smooth_min;velocity_smooth_q95;velocity_smooth_q5;velocity_smooth_mean_weighted;velocity_smooth_mean;velocity_smooth_median;velocity_smooth_std;distance_sum;duration_sum;distance_ratio;corner_count;dpi;sens
30;146;3;34;man;34.0;34.0;9.510929385595173;0.0;4.778818818737015;0.007527341079972659;0.5938680219733986;0.9477164801115113;0.3397849853654621;1.583232843243995;8.875;0.0;3.456250000000002;0.0;0.46437906306547816;0.7564909682875829;0.23529411764705882;1.4027208279685321;4.9411764705882355;0.0;2.2941176470588234;0.0;0.29716506936532405;0.46207781623316757;0.125;0.8072047414897655;180.8009955724802;0.0;80.23399756547737;1.0;16.288795507104943;5.743903072168841;27.357138602778548;184.0;0.0;39.95000000000016;0.12093484214576118;28.884918982239814;9.650137991840168;2.4636758093945628;23.358174782232307;0.286479000395451;-0.33888184072144767;0.06113851589399292;-0.05741047119032919;4.787116910969187e-06;0.0017371170807996012;0.0;0.044741597774524806;0.2761437908496732;-0.3327205882352941;0.051903114186851215;-0.04838005514705883;4.787116910969267e-06;0.001344375428178892;0.0;0.03896315208376255;0.15765570934256054;-0.15257352941176472;0.03235890705166451;-0.0326009677768166;0.0;0.0008747363588582702;0.0;0.02362526041656087;0.286479000395451;2.869605142332415e-05;0.093312395784151;0.00044181442024806525;0.01875380294252319;0.025023678496417383;0.011329031660313767;0.038765971922063165;-0.0001815541031227307;-0.33888184072144767;-0.0004573684677490907;-0.09925587872763983;-0.01423460797845597;-0.023061117071736945;-0.008671293821592744;0.0389751235529588;3.141592653589793;-3.112189365385788;3.141592653589793;-2.189617284538676;0.6426741554803355;0.4636476090008061;1.496489191200718;0.39029641982239993;-0.6731984257692414;0.04619989196455578;-0.03458838844397455;6.324573225195249e-20;9.597102971390612e-05;0.053205535516918485;0.0;3.559674202483171;-4.71238898038469;0.49513195883786343;-0.45483423559344754;-0.0034821978093134663;0.496686983209376;0.0;666.1351293757407;548.08717310743;6.85840325818065;205.0935621051718;171.63002119385825;179.02692787284667;10.008600159445075;0.0;4.528614071325694;0.012394134165671585;0.618436724587119;0.9971372060642554;0.4259797557178221;1.504350863392227;8861.10475586509;14920.0;0.6112937310623744;10.0;4800.0;10.0
30;147;1;34;man;50.0;65.0;8.018145511241759;0.0;3.4269442814605027;0.005427852348993289;0.47757223587540737;0.9332245003017757;0.4751181374493809;1.265605656734193;7.625;0.0;3.151041666666667;0.0;0.3671587948426749;0.7225314846939429;0.23529411764705882;1.1637078706612662;4.375;0.0;1.7352941176470589;0.0;0.2319460217783419;0.44666884209153146;0.2222222222222222;0.6302542660191746;136.3084736911099;0.0;55.78911887803743;1.0;16.028652015289182;8.395107498276426;20.873439512390473;200.0;0.0;23.203005943038498;0.12482127068721038;17.514662865440823;6.944442024795081;1.7919573407620817;16.993087005987345;0.2816629143377684;-0.19253439496663785;0.0735842698954676;-0.06705571170549685;4.309982566120521e-06;0.0013790739465935607;-0.00040724846088167893;0.05019569769084899;0.24644367550941948;-0.16846885813148788;0.06384126297577855;-0.05615853878316032;-1.854203728748007e-21;0.0011914141547409729;0.0;0.04345806984480175;0.16685890042291424;-0.12997404844290658;0.045597562973209084;-0.04498269896193771;4.309982566120568e-06;0.00034031514200033797;0.0;0.029956637212151586;0.2816629143377684;4.7293358313657885e-06;0.11268656856927736;0.0003863504316323743;0.018896420055914107;0.03362095074829302;0.018459643579907606;0.04701650442287272;-8.727453228934489e-05;-0.19253439496663785;-0.0005727697622792702;-0.10196649382519707;-0.014318632963046935;-0.02633242745464601;-0.013457824760297162;0.03574999276842839;3.141592653589793;-3.123076251521784;3.141592653589793;-2.677945044588987;0.48982672617230094;0.0;1.8339852477372964;0.5747374069219122;-0.40571931648864706;0.06397774919608012;-0.06466037467719579;-0.00010493662414288847;-0.00041363197254144687;0.09242949806955197;0.0;5.332638466367511;-4.71238898038469;0.5362443917552755;-0.6070755022733536;0.015890899766411483;0.6562638848824851;0.0;571.9379819915088;521.0234448873291;11.313429021415079;255.8913993512222;241.0602215662824;185.09791243132392;7.287244947739885;0.0;3.2676460953515076;0.027320789572822066;0.4984028752991048;0.9510130842033615;0.5072761425249703;1.169025350006902;7148.778798818976;14967.0;0.7615523013167249;25.0;2400.0;18.0
30;147;2;34;man;32.0;69.0;13.265615797994453;0.0;3.31611878428391;0.005654860788092236;0.49235795824565387;0.8887274684106704;0.375;1.3827810261745521;13.1875;0.0;2.9154411764705865;0.0;0.3934360616369822;0.7104197553900823;0.25;1.2669380731756128;4.866666666666666;0.0;1.6713235294117632;0.0;0.22199986658661863;0.4010416066211085;0.125;0.6568956723391854;212.24985276791125;0.0;55.77870165254075;1.0;15.09394305124868;6.708203932499369;22.796971859416633;247.0;0.0;22.79262624458964;0.11626903055357883;19.940563483782903;7.45346951289583;2.125;20.222152496244764;0.45445269016697587;-0.39931450117017125;0.0713826871678742;-0.06683672784396666;0.00011379614488656702;0.0016828375498731797;0.0;0.06655501437090038;0.45445269016697587;-0.39511245674740486;0.06047794117647053;-0.048814558503139815;0.00010006003602161297;0.0015246550927097433;0.0;0.06033959501617988;0.16888888888888884;-0.13581314878892733;0.04672361591695501;-0.04589100346020761;5.419918617837374e-05;0.00038492590722786406;0.0;0.031201022234936395;0.45445269016697587;2.4507401235173024e-05;0.13335645544513614;0.00041424411847777514;0.023217423636603632;0.035573858227937974;0.015128076518716237;0.06291426575959712;-4.3533150494101256e-05;-0.39931450117017125;-0.0003700416392724082;-0.1309423234369905;-0.01754106636131025;-0.031518383459871846;-0.014041924391292399;0.05466411219978254;3.141592653589793;-3.0451188784072065;3.141592653589793;-2.214297435588181;0.7816988660338108;0.22679884805388587;1.762051427807944;0.3756126498788724;-0.38492689453955153;0.05671958237335568;-0.04675429066813045;-3.311471905842707e-05;0.0016887456378270622;0.07650072554231858;0.0;5.497787143782138;-4.71238898038469;0.6692618328744058;-0.24681895997609193;0.0526084144740928;0.6467816636423459;0.0;242.49463840737099;234.34685121334502;3.706508402893576;108.48087153277746;94.9180469584613;78.31604847829458;7.710863677091825;0.0;3.5031603944514016;0.022282816715951913;0.5007219888586346;0.8871687629133812;0.4402096187794079;1.2280202814841825;7380.938152060604;14990.0;0.7075470366975127;21.0;2400.0;18.0
30;147;3;34;man;32.0;46.0;8.462152485707051;0.0;4.046880463818262;0.010407573433997879;0.6658191986444751;1.0782195484407193;0.5389108633631554;1.3725993655760849;8.38888888888889;0.0;3.755882352941178;0.0;0.5488822155488822;0.8867100863465853;0.3333333333333333;1.280916326088717;3.8666666666666667;0.0;1.794705882352942;0.0;0.2748748748748749;0.4468116523679959;0.1875;0.6482821090979288;152.31874474272692;0.0;67.43397093908575;1.0;18.340626271484304;9.219544457292887;22.82530568844126;166.0;0.0;18.0;0.1337294016520098;10.670277125138936;5.078007382893399;1.5750304652382117;12.124577521666202;0.23707987878443923;-0.3277508903589019;0.08290543816872412;-0.07520673492117913;1.0266676933343638e-06;0.0011164055885010248;0.0;0.05479453810718946;0.22918021697843227;-0.3239889705882353;0.07680249183006536;-0.06422385620915033;1.0266676933343267e-06;0.0008751977259637856;0.0;0.04870473352562556;0.13442095588235292;-0.16475183823529413;0.0465911548442907;-0.04255514705882353;6.297561367576798e-20;0.0003465942458712928;0.0;0.02932944611990851;0.23707987878443923;6.682481873767917e-05;0.11858241193420932;0.0005208201495597022;0.024915544090740954;0.032809337632208405;0.01516544117647059;0.042951272833772515;-8.484938799931581e-05;-0.3277508903589019;-0.0006358328914341895;-0.136697174076233;-0.01997908010002035;-0.031854213887284905;-0.013875980301974934;0.04771992338207877;3.141592653589793;-3.09511452223879;3.141592653589793;-2.7351108208563386;0.5358909512481455;0.18464570326643498;1.8015020826161026;0.387900838494363;-0.4120805780388578;0.045513369770301675;-0.03875746169733962;-1.1483788376169454e-19;-0.0010522448657329323;0.06854882647310914;0.0;5.497787143782138;-4.71238898038469;0.3546470070574147;-0.25106745791270424;0.03157712566603139;0.5642472358067383;0.0;372.0831075098336;340.1830236620168;9.52933079915838;147.99314727394858;113.32222113335723;115.44661767184155;6.698752892562137;0.0;3.932236466568158;0.028713021587921668;0.6748191984722813;1.0791925199710681;0.5902793446002489;1.2350905022499366;9977.300691687462;14984.0;0.6596121519377185;22.0;2400.0;18.0
30;148;1;34;man;56.0;54.0;6.3346687112792965;0.0;2.7982448935240516;0.0058609141055949564;0.4866875212402364;0.7370283400507931;0.3720326659021623;1.010018498680147;6.235294117647059;0.0;2.3933823529411766;0.0;0.372;0.5635395530965776;0.23529411764705882;0.9170306615520621;3.176470588235294;0.0;1.4246323529411766;0.0;0.242;0.36691994581558324;0.13333333333333333;0.5199519944229284;107.68936809174804;0.0;47.53768712224773;1.0;12.352475158381642;6.082762530298219;16.72717606424888;216.0;0.0;33.0;0.16388418419845174;19.068212860769076;7.739679768698473;2.3046638387921274;17.4812757579278;0.1916890717604309;-0.24793811065516072;0.058321688049340265;-0.06442244906133827;6.1005290925898257e-05;0.000604723961477114;0.0;0.03762753850004125;0.16222426470588236;-0.22444444444444445;0.053168402777777776;-0.05167243367935409;4.313725490196079e-05;0.0003942947899656688;0.0;0.03237301943686562;0.18339100346020762;-0.10666666666666667;0.030439814814814815;-0.0313261425893887;4.313725490196081e-05;0.00035787028303230635;0.0;0.021456069011084235;0.1916890717604309;2.143347050754458e-05;0.08866778131254745;0.0002752940643890911;0.016965803771711477;0.02326594637034192;0.009943181818181818;0.031407086742225164;-0.0001058778171864257;-0.24793811065516072;-0.0006059599288030834;-0.08299101315434741;-0.015541199734675212;-0.021934975015085564;-0.010285593243061697;0.03040885733086109;3.141592653589793;-3.017237659043032;3.141592653589793;-2.610928013030393;0.3804009706489834;0.0;1.919332289444998;0.6466152997976422;-0.39269908169872414;0.04619989196455578;-0.04619989196455578;5.235987755983003e-05;-0.0005567145949738515;0.07548343480603636;0.0;6.085789747329706;-4.71238898038469;0.7853981633974483;-0.46254669299077233;0.06959909982607687;0.8159892029312108;0.0;541.0076069328593;394.36903536162765;12.600259956688944;167.62599870777908;123.09130061192;128.12171730405174;5.081059544532822;0.0;3.0507956277679176;0.019055781945085132;0.5028864140354071;0.748502337277965;0.42436629070207355;0.9336863604189235;7300.31281860355;14998.0;0.8081796822359989;23.0;2400.0;10.0
30;148;2;34;man;50.0;68.0;11.707212457686577;0.0;3.2327506156619004;0.006410256410256411;0.558848531078767;0.8067222583778121;0.29411764705882354;1.2641190608400599;10.411764705882353;0.0;2.9558823529411766;0.0;0.49775844764135163;0.7198581278991946;0.2;1.2037989959581377;5.352941176470588;0.0;1.1378676470588236;0.0;0.18447641351622615;0.26597964174505;0.11764705882352941;0.45915734837035344;199.0226117806718;0.0;54.53394174395231;0.75;13.558427430149644;5.0;21.13041702722233;117.0;0.0;21.964285714285715;0.06406307246158963;15.222904195623084;7.27201354129821;2.91547594742265;14.56114272597244;0.22976766290611964;-0.5494835318914955;0.07545051402002491;-0.05695044094269267;-1.1607383579637385e-19;0.000502303055083444;0.0;0.04885273561085714;0.2092013888888889;-0.4944852941176471;0.06883109861591695;-0.0520957584422658;3.714362745483963e-21;0.00033274807241269347;0.0;0.04463904704371567;0.13494809688581313;-0.24080882352941174;0.02945279674369748;-0.02659634115083942;6.314416667322738e-20;0.00032740545260794663;0.0;0.021923325856091917;0.22976766290611964;4.684473672357102e-05;0.10790096055871853;0.0005368664337543672;0.020939561424555494;0.025608710536100098;0.01113649107180097;0.037842456132870336;-4.380533353986101e-05;-0.5494835318914955;-0.0004414654841464267;-0.10117655389804445;-0.016852623856643184;-0.025248196751125617;-0.009124957630001575;0.04787136459248983;3.141592653589793;-3.120319267565732;3.141592653589793;-2.896613990462929;0.4979820997225222;0.0;1.880397836454684;0.3913694950722203;-1.5707963267948966;0.05290660255224906;-0.05235987755982988;-1.4857450981935852e-19;-0.0027310128446924615;0.10173352140688345;0.0;6.038206644052722;-4.71238898038469;0.7853981633974483;-0.34983143338500666;0.090147853995982;0.8753081687124274;0.0;558.4535581606425;495.19342847305535;7.991284703677927;180.767236047756;143.0306850380861;154.32371449654167;7.288255852030888;0.0;2.958991420928852;0.018482222961024534;0.5763950633116066;0.8203570003011179;0.34768467450483037;1.1373378133234358;8351.99129697218;14944.0;0.8901699620522607;28.0;2400.0;10.0
30;148;3;34;man;40.0;51.0;9.573066312102771;0.0;3.416603558620684;0.0;0.5864808681767539;0.8477367133608372;0.4397208691207961;1.1551713229194747;9.294117647058824;0.0;2.949999999999992;0.0;0.47107493160739305;0.68202642708335;0.23529411764705882;1.0573030852428327;5.0;0.0;1.625;0.0;0.27270300927470476;0.39412584565522296;0.17647058823529413;0.5611166180349036;162.74212730574712;0.0;57.28795116829254;0.0;14.17675608284679;7.211102550927978;19.134636650358498;147.0;0.0;26.723697471215402;0.0;13.732827170528209;6.719790896301641;1.7959786703810408;14.362909504840044;0.41545463842030966;-0.3029608732145659;0.07028321558753672;-0.06065609097408716;1.1795335644000593e-05;0.0005050084991086302;-2.315427282739817e-05;0.04860075554873684;0.3737024221453287;-0.2941176470588236;0.062397950908304405;-0.05604928092560553;8.34056182024433e-06;0.0003521950211601469;0.0;0.04302834906685943;0.19377162629757785;-0.1640625;0.034612713059079835;-0.033163927335640137;8.340561820244212e-06;0.0002782447141304378;0.0;0.024843534193937034;0.41545463842030966;0.00011317338162064282;0.09298427656613664;0.0006601058804675951;0.02456062989069763;0.02913648815847709;0.014109625513349568;0.042006248410458025;-4.630854565479634e-05;-0.3029608732145659;-0.0005026830808080805;-0.10450599407289964;-0.018238319655706915;-0.025870743044764822;-0.010590127595155709;0.040589916622793945;3.141592653589793;-3.1058935409104693;3.141592653589793;-2.6491659726661507;0.4153616540901097;0.0;1.6787431159280795;0.3935119286711481;-0.3886065801410076;0.04619989196455578;-0.03377621876691151;-5.2405295482581454e-05;-0.0010554006200276867;0.06346586298560755;0.0;5.81953769817878;-3.88752257088857;0.46364760900080615;-0.32205544509708;0.017927402407373196;0.5609207249701024;0.0;381.7580565044325;329.6904484575192;4.526079144101702;150.87391229954346;128.1993490940427;110.89306533886796;5.943373823991707;0.0;3.1846664361258865;0.019360019843514095;0.608353363221994;0.8694122021364121;0.4854052048892531;1.0416863583762455;8789.58877136501;14986.0;0.7640027036533386;22.0;2400.0;10.0
30;149;1;34;man;50.0;49.0;4.89650676980159;0.0;2.4958793899580303;0.00907224958949097;0.4794812646230533;0.6600107099973591;0.3766543669078146;0.8007927956221769;4.294117647058823;0.0;2.1470588235294117;0.0;0.36046434051637866;0.49682657012085496;0.23529411764705882;0.706632839234095;2.411764705882353;0.0;1.3327205882352942;0.0;0.2619254119687771;0.3605704504072568;0.1875;0.44810265428895923;83.24061508662703;0.0;41.74809019991375;1.0;11.039853572096694;6.324555320336759;13.261290292973767;173.0;0.0;17.0;0.21964325108382082;12.532849140091097;6.027005700153893;2.262741699796952;12.91618227430533;0.13628472222222224;-0.1626132375603664;0.052499963999878635;-0.04699373044692072;1.3185826523485382e-05;0.0005312901838386162;0.0;0.03135609833000921;0.11656574394463667;-0.14338235294117646;0.04498269896193771;-0.038062283737024215;1.2509173393822195e-05;0.00046640861117529784;0.0;0.025294527154893474;0.11245674740484428;-0.10034602076124566;0.03179065743944637;-0.030925605536332175;4.169724464607378e-06;0.00019995927952341655;0.0;0.019743267598421863;0.13628472222222224;2.7008048398422768e-05;0.07750149796942207;0.00040569930860488815;0.016319489669205017;0.02087140564057606;0.010943949935928978;0.025490890330846432;-4.380533353986101e-05;-0.1626132375603664;-0.0005021138693305318;-0.07669549143306162;-0.015229985019484941;-0.019067470306014068;-0.009650435248758277;0.02441999352833347;3.141592653589793;-3.1058935409104693;3.141592653589793;-2.7998387331394325;-0.027178458356673145;0.0;1.9198433196795117;0.7853981633974483;-0.4156812641556272;0.04619989196455578;-0.03946073580534751;-2.1465778530698627e-05;0.0018016446477824842;0.07977686071470196;0.0;5.961434752782944;-4.71238898038469;0.7573941111319331;-0.3519424238617088;0.07041841453714062;0.9013110861401082;0.0;570.6769875913501;504.39442541517144;16.376145217334887;227.5737748733214;201.89939648446529;161.73095151327306;7.1154500565756535;0.0;2.319753571323109;0.02539107552410496;0.5094380659061563;0.6906609069570718;0.39663896972035634;0.7917015401074949;7186.944675434948;14988.0;0.895930215316693;23.0;2400.0;5.0
30;149;2;34;man;48.0;65.0;8.111872110419547;0.0;3.387217261213702;0.012975656017578486;0.6373500859505551;0.8639720392571582;0.375;1.1502559191564836;7.888888888888889;0.0;2.9529411764705844;0.0;0.514991299692143;0.6972432408523762;0.23529411764705882;1.0540402615015771;3.6470588235294117;0.0;1.5294117647058822;0.0;0.2832954089144693;0.3856516357450383;0.125;0.5690608491732007;146.01369798755184;0.0;55.50559805709019;1.0;14.495106520963773;6.324555320336759;19.23344115661039;99.0;0.0;23.080170937049175;0.19288775230052335;11.01259412058448;6.504727695870044;2.125;11.844615871951401;0.34588034899793957;-0.3719025851390809;0.07850403866689463;-0.06660963243228014;3.936790885542039e-06;0.0005876152713173731;0.0;0.04941127901511191;0.3336964415395788;-0.3570370370370371;0.06453827854671262;-0.06443014705882352;0.0;0.00028052227410354597;0.0;0.0435220593397808;0.1875;-0.15073529411764705;0.03460207612456748;-0.03283953287197231;3.936790885541786e-06;0.0004560391783394577;0.0;0.02569134449051948;0.34588034899793957;2.186474004576947e-05;0.11018934006650508;0.0006482946599338546;0.026492162258049658;0.029092622561649795;0.013459469861520442;0.04209467746393044;-3.419026090198165e-05;-0.3719025851390809;-0.00044183975648272664;-0.10041595711569189;-0.018397434436111502;-0.025964266068930868;-0.010542547002925857;0.042161562084281574;3.141592653589793;-3.1295450437356074;3.141592653589793;-2.6934985209863;0.28309744872150466;0.0;1.7830140864072548;0.539699732585616;-0.47123889803846897;0.04844239860050335;-0.046577033939776635;-0.00010512624326026593;-0.00044667541733370324;0.07268939756397305;0.0;5.81953769817878;-4.71238898038469;0.5553603672697958;-0.46994447896821745;0.033033673435282;0.7197000076936214;0.0;530.8863219575969;466.21447756132363;16.904587644508357;183.39261345645355;127.31392794238596;145.3945760117034;11.280278905724167;0.0;3.173144291768525;0.02412816408181357;0.660740600074824;0.9019261618154182;0.4895572733816888;1.107638754631535;9523.2849842732;14941.0;0.7675167861223634;24.0;2400.0;5.0
30;149;3;34;man;45.0;62.0;7.998702316896488;0.0;3.708682298205528;0.007490308281988349;0.6599959906268645;0.9066793952717137;0.3766543669078146;1.229520473302051;7.588235294117647;0.0;3.3639705882352944;0.0;0.5613286200226772;0.7710293068683444;0.2777777777777778;1.146866069955207;3.588235294117647;0.0;1.5444444444444445;0.0;0.2727939705195758;0.37573776171300277;0.17647058823529413;0.5319344009479268;135.9779393872403;0.0;61.585663167002096;1.0;15.200184158937912;6.4031242374328485;20.596090569996598;140.71424945612296;0.0;27.5;0.13227548549748022;13.732653473400996;6.77570583521084;2.1009029257555607;14.226971338978121;0.2953714941734827;-0.24424501207665414;0.06989956574908829;-0.08147986495684871;5.548524850314775e-06;0.000470533510632282;-0.00038580246913580266;0.049955455758356734;0.31043198529411764;-0.23875432525951557;0.06371647923875431;-0.06886133538382674;3.923399547239618e-06;0.00036574592805786076;0.0;0.04589648684455936;0.13176470588235292;-0.140625;0.03587262110726644;-0.032331314878892736;3.923399547239693e-06;0.00018113531516188042;0.0;0.022753952857500814;0.2953714941734827;1.7077523417553992e-05;0.12395741815131994;0.0003203907179957734;0.028501336912635154;0.031624119292510806;0.015753050446184663;0.04274402026240213;-0.00010020972463799238;-0.24424501207665414;-0.0004812836172720455;-0.10544338560317565;-0.018218364120508496;-0.026586200704106975;-0.010581046341268111;0.040734543136664685;3.141592653589793;-3.036715714859559;3.141592653589793;-2.4530937167235134;0.6106636559669797;0.0;1.7506092131306663;0.7853981633974483;-0.41188722456329013;0.04619989196455578;-0.035669275582848756;0.00015715297073249832;0.0011184497412683304;0.06372006688591615;0.0;5.961434752782944;-3.9269908169872414;0.6867003834725078;-0.23753898914166427;0.05287196617491087;0.6294119671117792;0.0;635.9947891651758;590.6829517349993;20.075180312996558;262.662032380138;248.02239745791857;174.54134889370096;5.379987205054282;0.0;3.4009335691564586;0.022355236746739497;0.6754850159137864;0.9228322480397302;0.46225305547386775;1.1127795596572194;9895.31988746858;14992.0;0.7192151178476516;19.0;2400.0;5.0
